"","relevant","body","title","ID","date","url","source","duplicate"
"133","","Bhopal, October 28: In an appaling incident of brutality, a class 2 student was severely injured after his teacher thrashed him brutally in a Madhya Pradesh school. According to reports, the shocking incident took place in Damoh district on Saturday. The mother of the victim was quoted by ANI saying that the teacher hit him when he was trying to lift a chair and her nails hurt the kid's eyes.

Till now, the school authorities have not reacted to the incident. The police officials have informed that the investigation into the matter is currently underway and assured of strict action after the accused teacher is found guilty. The child's family is demanding strict action against the accused teacher. Three Teachers Booked for Beating Class 11 Student in Uttar Pradesh.

In a similar incident earlier this month, a student from Pune was admitted in ICU after allegedly beaten by his teacher. The student was severely injured due to heavy thrashing and was under the treatment. The incident took place when the student got into heated argument with the accused teacher's son. The teacher tried to intervene in the argument and allegedly thrashed the survivor. However, no official case was registered into the matter.","Madhya Pradesh Teacher Thrashes Class 2 Student; Gets Him Severely Injured in Eyes | LatestLY","980472589","2018-10-28","https://www.latestly.com/india/news/madhya-pradesh-teacher-thrashes-class-2-student-gets-him-severely-injured-in-eyes-459072.html","Latestly",FALSE
"135","","When the teacher checked the student's bag, he found an iron rod and scolded the boy for not carrying textbooks, the officer said

A class 8 student of a government school allegedly attacked his class teacher with an iron rod Saturday after being scolded for not getting his textbooks and irregular attendance in south Delhi's Saket area, police said.

The police were informed about the incident at 9.35 am, a police officer said. The police said the student had come to school after a gap of few days and was scolded by his teacher for not bringing textbooks, he said. When the teacher checked the student's bag, he found an iron rod and scolded the boy for not carrying textbooks, the officer said.

During investigation, other students told the police that after taking the iron rod from the student, the teacher kept it on his table, the officer said. However, when the teacher got busy, the student picked up the rod from the table and kept it back inside his bag, he said.

When this came to the teacher's notice, he tried to take away the student's bag and that is when the boy took out the rod and attacked him with it, the officer said. The student immediately fled from the spot. The victim was rushed to the AIIMS trauma centre where he was being treated for his injuries, the officer added. A case was registered and the matter was being probed, he said.","Class 8 student attacks teacher with iron rod after he was scolded for not bringing books","980285609","2018-10-28","https://www.mid-day.com/articles/class-8-student-attacks-teacher-with-iron-rod-after-he-was-scolded-for-not-bringing-books/19926184","mid-day",FALSE
"136","","The teacher is undergoing treatment for face and head injuries

A class 8 student has been absconding after he allegedly attacked his class teacher with an iron rod after being scolded for not carrying books and missing school in south Delhi's Saket on Saturday.

The teacher is undergoing treatment at AIIMS and case has also been registered by the police. The police said that they received a call at 9.15 am about a teacher of Veer Chander Singh Garhwali Government Boys Senior Secondary School, in Saket's J Block, being attacked by a student.

""A police team rushed to the spot. During the initial investigation, we found out that Shyam Sunder Choudhary, the class teacher, had scolded the accused after finding an iron rod in his school bag. The teacher had also informed the student's uncle over the phone,"" said Vijay Kumar, deputy commissioner of police (south).

Fellow students told the police that the teacher had kept the rod on the table of the accused and gotten busy with work. This angered the boy and he picked up the rod and kept it in his bag.

""When the teacher tried to take away the bag, the student took the rod and hit the teacher on the face and head causing injuries. After attacking the teacher, the student fled by scaling the school's boundary wall. The school administration rushed the victim to AIIMS,"" Kumar added.

According to the school administration, the student came prepared to attack the teacher.

""The student has been missing school for around 15 days. The class teacher asked him (the student) to get his bag to check the books, but he refused. The teacher then asked his classmates to get his school bag and he started misbehaving.

The child took out the rod and started hitting the class teacher. He hit the teacher five times. When the other students raised an alarm and tried to catch him, he threatened to hit them and fled. I was teaching in a nearby class when I heard the commotion and rushed to the classroom,"" said Ashok Kumar Yadav, English teacher.

Yadav said that senior officials from the Directorate of Education visited the school to take stock of the incident.

Police said that they have registered a case under section 308 (attempt to commit culpable homicide) of the Indian Penal Code and teams have been formed to nab the student. ""We have also contacted the child's family,"" said a senior police officer.

READ | Trader chops friend's body into 25 pieces for cash, held

ALSO READ | DRI seizes more than 100 kg smuggled gold in major crackdowns across country","Class 8 boy thrashes teacher with iron rod for being scolded at Delhi school","980258422","2018-10-28","https://www.indiatoday.in/mail-today/story/class-8-boy-thrashes-teacher-with-iron-rod-for-being-scolded-at-delhi-school-1377068-2018-10-28","India Today",FALSE
"137","","NEW DELHI: A teacher at a government school in Saket was beaten up by a student with an iron rod for complaining about his irregular attendance. Police said the 14-year-old carried the iron rod in his bag, which the teacher had found and confiscated. Angry about the rebuke, the Class VIII student took the rod from the teacher and hit him a few times on his head and face. Police said that after the attack, the boy managed to climb over the school fence and flee.

DCP (south) Vijay Kumar said that the incident happened around 9.30 am. The teacher had found the rod while checking the students' bags and reprimanded the child for carrying it to school.

The teacher kept the rod on his table and started teaching. The boy then went to the teacher's desk and quietly managed to take the rod back and kept it in his bag. When the teacher tried to take the bag, he took the rod out and hit the teacher on his face and head. ""He was taken to AIIMS Trauma Center and is undergoing treatment for the injuries. A case is being registered and a probe is on,"" said DCP Kumar.

According to the school's principal, the incident took place in the morning when the classes started. ""The student has been missing from school lately and when he came to the class today, the teacher questioned him. After that, he called up the boy's parents and complained to them about how the student had been missing from school. This may have angered him and he took out the rod from his bag and hit him. The teacher is in the hospital and is stable now,"" the principal said.

Taking note of the incident, Ajay Veer Yadav, general secretary of the Government School Teachers' Association (GSTA), said that the ""government has always ignored the safety of school teachers. The suggestions made by the GSTA were not highlighted due to which incidents like these are increasing every day.""

Alluding to the incident two years ago where a teacher in a government school in Nangloi was allegedly murdered by two school students, Yadav added that in the name of security, schools have hired unprofessional people. ""Security companies hire rickshaw pullers or green grocers as security guards who have no experience or knowledge on how to deal with students.""

He also said that by increasing the powers of the school management committees (SMC) where guardians are members, ""the government has made sure that guardians humiliate teachers every day. This inspires the students to commit crimes. This politics of the government will not work. We will organise a mahapanchayat and a protest against this policy.""","Delhi: Class VIII boy beats up teacher with rod - Times of India","980250809","2018-10-28","https://timesofindia.indiatimes.com/city/delhi/cl-viii-boy-beats-up-teacher-with-rod/articleshow/66395985.cms","The Times of India",FALSE
"138","","A Class 8 student of a government school allegedly attacked his class teacher with an iron rod in south Delhi's Saket area on Saturday morning. The teacher had scolded him for not carrying books and missing school.

Police say they have registered a case and the accused is absconding. The teacher is undergoing treatment at the AIIMS trauma centre.

According to the police, they received a PCR call at 9.35 am about the incident. ""Following which, a police team was sent to Vir Chander Singh Garhwal Government Boys Senior Secondary School in J Block of Saket. During an initial probe, it came to light that a student, who had come to school after a gap of few days, was scolded by his class teacher Shyam Sunder Choudhary. When Choudhary checked the student's school bag, he found one notebook and a one feet-and-a-half long steel rod in it. Choudhary scolded him for bringing a rod to school and also informed the student's uncle about the incident,"" said Vijay Kumar, Deputy Commissioner of Police (south).

The students told the police that the teacher had kept the rod on his table and gotten busy with his work when the accused picked up the rod from the table and kept it back in his bag.

""When the teacher got angry and tried to take away the child's bag, he took out the rod and hit the teacher on his face and head, causing injuries above his right eye, ear and head. After attacking the teacher, the student fled away by scaling the school's boundary wall. The school administration took Choudhary to AIIMS trauma centre where he is under treatment at present,"" Kumar added.

Police said that they have registered a case under Section 308 (Attempt to commit culpable homicide) of the Indian Penal Code (IPC) while teams have been formed to nab him. ""We have contacted the child's family as well,"" said a senior police officer.

The school administration claims that the child had come prepared to attack the teacher. ""It was the first period when the child was summoned by Choudhary for not attending the mega PTM,"" the administration said.

""The boy had been missing school for close to 15 days. Choudhary had asked him to get his bag to check whether he had bought all the books but he had denied. It was when the teacher asked his classmates to get his bag that he had started misbehaving. The hit Choudhary at least 4 to 5 times. When the students raised alarm and tried to catch him, he threatened to hit them as well and fled from the class. I was teaching in a nearby class when I heard the commotion and ran to their classroom,"" said Ashok Kumar Yadav, an English teacher at the school.

Yadav added that the school was visited by senior officials from the Directorate of Education who took a stock of the incident and said that a report will be sent to them by Monday.","Class 8 student beats teacher with iron rod in South Delhi","980226605","2018-10-27","https://www.dnaindia.com/india/report-class-8-student-beats-teacher-with-iron-rod-in-south-delhi-2680051","Daily News and Analysis (DNA) India",FALSE
"139","","A Class VIII student allegedly attacked his class teacher on Saturday morning after the accused was scolded by the teacher for not attending school regularly and not carrying books, the police said

The accused student is absconding, while the teacher is undergoing treatment, the police said.

Deputy Commissioner of Police (South) Vijay Kumar said that the victim, identified as Shyam Sunder Choudhary, was attacked by the student with an iron rod during the first period. The incident happened at Veer Chander Singh Garhwali Government Boys Senior Secondary School located in Saket.

The police said that the student had come to school after a gap of few days. Nobody from his house had attended the parent-teacher meeting (PTM) as well. Mr. Choudhary scolded him for these, after which he checked his bag to see if he had brought books. The teacher allegedly found only one notebook and an iron rod. ""The teacher scolded him for not bringing textbooks and getting an iron rod instead. The teacher also called the student's father,"" Mr. Kumar said.

Mr. Choudhary then took the iron rod from the accused's bag and kept it on his table and started teaching. The accused then came to the teacher's table and brought the rod back.

""Angry, the victim tried to take the rod back from the boy. However, the accused pulled the iron rod out and attacked the teacher on his head, ear and above the eye. The boy then fled the spot. He had scaled the wall and run away,"" Mr. Kumar said.

The teacher was rushed to AIIMS by the school staff. He is currently undergoing treatment.

The police have registered a case under Section 308 (attempt to commit culpable homicide) of the Indian Penal Code and contacted the accused's family to nab him.

Ashok Kumar Yadav, an English teacher at the school, said that the victim had scolded the accused for not attending a PTM and not coming to school for the last 15 days without any notice.

""When other students tried to intervene, the accused threatened to hit them as well. Officials from the Directorate of Education have visited the school after the incident,"" Mr .Yadav also said.","Class VIII boy attacks teacher with iron rod","980105043","2018-10-27","https://www.thehindu.com/news/cities/Delhi/class-viii-boy-attacks-teacher-with-iron-rod/article25349532.ece","The Hindu",FALSE
"141","","New Delhi, Oct 27 (PTI) A class 8 student of a government school allegedly attacked his class teacher with an iron rod Saturday after being scolded for not getting his textbooks and irregular attendance in south Delhi's Saket area, police said.

The police were informed about the incident at 9.35 am, a police officer said.

The police said the student had come to school after a gap of few days and was scolded by his teacher for not bringing textbooks, he said.

When the teacher checked the student's bag, he found an iron rod and scolded the boy for not carrying textbooks, the officer said.

During investigation, other students told the police that after taking the iron rod from the student, the teacher kept it on his table, the officer said.

However, when the teacher got busy, the student picked up the rod from the table and kept it back inside his bag, he said.

When this came to the teacher's notice, he tried to take away the student's bag and that is when the boy took out the rod and attacked him with it, the officer said.

The student immediately fled from the spot. The victim was rushed to the AIIMS trauma centre where he was being treated for his injuries, the officer added.

A case was registered and the matter was being probed, he said.","Class 8 Student Attacks Teacher with Iron Rod After Being Scolded for Not Bringing Books to School | LatestLY","980098832","2018-10-27","https://www.latestly.com/agency-news/class-8-student-attacks-teacher-with-iron-rod-after-being-scolded-for-not-bringing-books-to-school-458470.html","Latestly",FALSE
"142","","At around 9.30 a.m., the Class 8 student of Vir Chander Singh Garhwali Government School in Saket, attacked Shyam Sunder Chaudhary after the teacher scolded him for keeping a steel rod in the school bag, Deputy Commissioner of Police Vijay Kumar said.

Chaudhary had also phoned the accused's uncle to inform about his continuous absence from school.

The furious student attacked the teacher multiple times on the head even as some students tried to hold him down. He then fled from the campus, Kumar said.

The victim was taken to a hospital where he was discharged after first aid.

Legal action is being taken against the accused, police said."," Student attacks class teacher with steel rod in Delhi ","980038829","2018-10-27","https://www.business-standard.com/article/news-ians/student-attacks-class-teacher-with-steel-rod-in-delhi-118102700703_1.html","Business Standard",FALSE
"143","","New Delhi, Oct 27 (IANS) A 14-year-old student of a Delhi government school on Saturday attacked his class teacher with a steel rod after being scolded, police said.

At around 9.30 a.m., the Class 8 student of Vir Chander Singh Garhwali Government School in Saket, attacked Shyam Sunder Chaudhary after the teacher scolded him for keeping a steel rod in the school bag, Deputy Commissioner of Police Vijay Kumar said.

Chaudhary had also phoned the accused's uncle to inform about his continuous absence from school.

The furious student attacked the teacher multiple times on the head even as some students tried to hold him down. He then fled from the campus, Kumar said.

The victim was taken to a hospital where he was discharged after first aid.

Legal action is being taken against the accused, police said.

sp/mag/vm","Student attacks class teacher with steel rod in Delhi","980032237","2018-10-27","http://www.sify.com/news/student-attacks-class-teacher-with-steel-rod-in-delhi-news-others-sk1vqGdbdifca.html","Sify",FALSE
"144","","Shyam Sundar, a government school teacher was seriously injured as a class 8 student in South Delhi's Saket attacked him with an iron rod inside the classroom.

Mr Sundar, an English teacher, found an iron rod and a notebook inside the student's bag while going through it in the morning. When the teacher warned the student to inform his parents about the rod and tried to take it away, the student attacked him with the same rod.

Right after attacking his teacher, the 12-year-old student managed to climb the boundary wall of the school and escaped.

Mr Sundar was immediately rushed to the All India Institute for Medical Sciences after the police reached the spot after being informed around 9:30 am and found him lying in a pool of blood.","Class 8 student attacked the teacher with an iron rod in a school - The Siasat Daily","979914150","2018-10-27","https://www.siasat.com/news/class-8-student-attacked-teacher-iron-rod-school-1425122/","The Siasat Daily",FALSE
"145","","""After her medical examinations and after enquiring with the people present at the spot, we registered an offence on Tuesday,"" said a police officer.

A 22-year-old teacher of an international school in south Mumbai has been booked by the Dongri police for allegedly assaulting a Class II student.

The father of the seven-year-old said on Monday, the girl was reportedly assaulted by the teacher, dragged outside the classroom and made to stand outside for the rest of the lecture. In his complaint, the father added that his daughter has since been too traumatised to go to school.

He added that when he went to fetch her from school on Monday afternoon, the girl reportedly came running towards him and hugged him tight. When he saw marks on her hand and stomach, he decided get an FIR lodged. ""I assaultinformed the police helpline at 103 and took her to a hospital,"" said her father. A patrol team was sent to JJ Hospital, where the girl was examined.

""After her medical examinations and after enquiring with the people present at the spot, we registered an offence on Tuesday,"" said a police officer.

Investigating officer, Sub-Inspector S Patil from Dongri police station, said: ""It seems the girl was pinched in the arm and on her stomach, leaving marks... We have checked the CCTVs on the school premises. We can clearly see that the minor was assaulted and dragged outside the classroom.""as

Patil said the teacher reportedly claimed that the girl is a mischievous student. ""She was apparently playing with her water bottle during the lecture, due to which the teacher took such a step,"" he added.

Senior Inspector Sandeep Bagdikar said: ""We have registered a case against the teacher under the Juvenile Justice Act, 2015. We are yet to make an arrest.""","Mumbai: Teacher booked for assault of Class II girl","979561267","2018-10-26","https://indianexpress.com/article/cities/mumbai/mumbai-teacher-booked-for-assault-of-class-ii-girl-5420636/","The Indian Express",FALSE
"146","","Hyderabad: Corporal punishment continues in schools, with two additional cases reported in the last couple of days. J. Bharat, a Class 8 student and Harishchandra Prasad studying in Class 3 were beaten by their respective teachers.

Earlier this week, a student was beaten with a duster in a government school

Bharath was badly beaten by his mathematics teacher Hanumantha Rao at Tondupally Shivaji Vidya Nikethan High School for laughing while the class was going on at about 11 am on Friday morning. The welts remained on his body even on Satuday, and he contracted fever.

Bharat's father D. Mallesh said such incidents were on the rise because the principals were not giving proper instructions to the teachers. ""They should hold a meeting and all teachers should be warned against corporal punishment. One cannot treat children so badly as it leaves a long lasting impact on the child's physical and mental health,"" he said.

Prasad, a Class 3 student of Sri Chaitanya Olympiad School at Boduppal was beaten by his Hindi teacher Padmavathi for three days.

Though there were complaints from the parents, the school officials did not heed, it was alleged.

Education experts said that wooden dusters and sticks were banned in schools to ensure that teachers in a fit of rage did not use them to belabour students. ""Despite the ban, they are in use and being used for all the wrong purposes,"" an expert said.

In an incident reported earlier this week, Telugu teacher Sujatha allegedly hit her Class II student Nikhil on his head in the government school at LB Nagar, leading to a bleeding injury.

Child rights activist, Achyuta Rao of Balala Hakkula Sangam said, ""There needs to be stricter implementation of the existing rules, Inspections should be done by the education department and teachers should be punished if they give corporal punishment.""","Hyderabad: Teacher thrashes Class VIII student","963191431","2018-10-06","https://www.deccanchronicle.com/nation/current-affairs/071018/hyderabad-teacher-thrashes-class-viii-student.html","Deccan Chronicle",FALSE
"147","","Nagpur: A physics professor of Shivaji Science College has created a 'flipped classroom' to run University Grants Commission (UGC) sponsored career-oriented course (CoC) in mathematical modelling that is helping BSc and MSc students hone industry-specific skills without having the need to attend separate classes or stay back after regular lectures.

Conceived in 2013-14 by Shyamkant Anwane, the professor has trained 150 students in the last five years. As many as 140 have joined the one-year programme this time.

The professor believes the tutorials will help students in scientific fields, competitive exams and make the routine BSc course meaningful and technically sound. Explaining about the 'flipped classroom', he said he borrowed the idea from IIT-Bombay which has been providing lectures before holding class. ""When students come to class after hearing lectures, it triggers the process of thinking on the subject,"" he said.

According to the professor, flipped classroom allows them to do away with monotonous theoretical part while students explore their creativity in the 'Maple' lab during their free time in college. During the certificate/diploma course, students are taught the mathematical software named 'Maple' which is used in computing complicated equations, data analysis and plotting 2D or 3D graphical functions.

""Understanding of the subject becomes clear and students start ideating. Generally, students need to take up additional course after or during their degree programmes to learn the software. The syllabus is approved by the Nagpur University. However, students are encouraged to be innovative by applying ideas coming in their minds,"" Anwane said.

He added that the initiatives by college's department of Physics is limited to its students but from next year, the doors would be opened for outsiders as well.

""Learning physics along with Maple is certainly mould young minds to be innovators. We have been encouraging students to execute new ideas and never hesitate to open up for discussions,"" he said.

""In the academic session 2018-19, we plan to reach to maximum students through this CoC in the form of flipped e-classroom. We have uploaded six video lectures on Maple on YouTube which the students should listen to before reporting to the Maple Laboratory for hands-on experience. Some PDF worksheets on Maple are also made available on Google Drive.

Talking about teaching method, Anwane said students need to register online and subscribe the YouTube channel. Those not having access to smartphones or Internet are given hard copies.

""Whenever students have free slots or off lectures, they hear the lectures. So, there is no need to follow a timetable. We are maintaining the attendance in the lab along with their YouTube activity to ensure they go through the study material,"" he said.

How the course is run

In flipped classroom, online lectures are provided before the actual class is held. Students can go through them as many times as they need unlike a traditional classroom where the teacher delivers one lecture on a topic. Pre-hand involvement of students ensures meaningful interaction with the teacher later. Discussion on various points as well as problem solving is done. This opens scope of bringing out students' innovation and creativity.

Benefits

Helps in better grasp on BSc and MSc courses

Learning how to crack complex problems in fraction of seconds

Visualization of things which can't be seen

No need for joining separate classes","Physics teacher's e-class honing industry specific skills - Times of India","962668843","2018-10-05","https://timesofindia.indiatimes.com/city/nagpur/physics-teachers-e-class-honing-industry-specific-skills/articleshow/66092164.cms","The Times of India",FALSE
"148","","HYDERABAD: A class four student of Government Primary School, LB Nagar, suffered a head injury and was shifted to hospital after he was beaten by his maths teacher for not doing homework on Thursday. Police are yet to make any arrest in the case.

Around 11.30 am, maths teacher Sujatha hit the boy, G Nikhil (9), a resident of Jangaiah Nagar, LB Nagar, with a stick on the head for failing to do homework, police said.

""The boy was beaten with a stick on his head for not doing homework in the maths class. He is undergoing treatment at the Area Hospital in Vanasthalipuram. The injuries are minor in nature,"" LB Nagar police said.

A case was registered under Section 324 (Voluntarily causing hurt by dangerous weapons or means) of the Indian Penal Code (IPC) and relevant sections of the Juvenile Justice (Care and Protection of Children) Act.","Class 4 boy hit on head by teacher - Times of India","961907153","2018-10-05","https://timesofindia.indiatimes.com/city/hyderabad/class-4-boy-hit-on-head-by-teacher/articleshow/66079670.cms","The Times of India",FALSE
"149","","Greater Noida, October 2: A class 10 student accused his physical training teacher of bullying by asking him to stip and do a 'ramp walk' in front of other students. The 38-year-old accused also recorded the video of the incident, which took place on September 29 at a government school in Dadri, the boy alleged. The accused has not been arrested because no formal complaint was lodged.

A zonal sports competition was held at the government school in Dadri for which the teacher from a government school in Sikandrabad of Bulandshahr had come. It all began when four students demanded the mattress from the victim he was sleeping on. When the boy refused, the students returned with the instructor and bullied him; an eye-witness told Times of India.

The instructor allegedly forced the boy to take off his clothes and perform a 'ramp walk' in front of other students. He also shot a video of the incident. The boy later called the police control room and narrated his ordeal. A police team reached the spot and recovered the video from the teacher's mobile. The accused was briefly detained.

""No written complaint was given in this regard. The two parties must have reached on a compromise,"" SHO at Dadri police station, Ram Sen Singh, was quoted as saying. Praveen Kumar Upadhyay, the inspector of schools in Gautam Budh Nagar, said the district inspector of the school of Bulandshahr would conduct a departmental inquiry against the teacher.","Greater Noida: Class 10 Boy Forced to Strip, Perform Ramp Walk, Teacher Shoots Video | LatestLY","959477583","2018-10-02","https://www.latestly.com/india/news/greater-noida-class-10-boy-forced-to-strip-perform-ramp-walk-teacher-shoots-video-415339.html","Latestly",FALSE
"150","","Close on the heels of the shocking incident to two minor girls raped in Hinjewadi, yet another shocking incident of molestation of a Class 6 girl by the class teacher, a month ago, has come to light. A woman teacher has lodged a complaint in this regard.

According to the police, the incident came to light through the good touch bad touch programme launched by the school to create awareness about molestation and sexual harassment cases. The FIR under Protection of Children from Sexual Offences (Pocso) Act was lodged on Thursday.

According to the Hinjewadi police, the 40-year-old teacher who molested the 12-year-old has been arrested. The victim along with her friend was sitting on the bench when the perpetrator asked her to get up and forced himself on her.

The girl being young and naïve to such adult overtures did not realise it initially, but through the good touch and bad touch programme became convinced that she was molested. According to the police, there is a strong possibility that the child molester has done similar type of offences and his background check is being done.

The said teacher was transferred to Hinjewadi due to some bad character related issues, police said.

Meanwhile, former corporator and activist Maruti Bhapkar has petitioned to chief minister's office (CMO) pointed out that the series of Pocso related offences and ineffectiveness of the police to rise to the occasion and provide relief to the citizens demanded strict action against the police officials.

Mere attaching the police officials of the lower rung will not yield results as punitive and disciplinary action against the supervisory officers is the immediate need of the hour failing which the fear of law and order and police will slide further in the days to come, Bhapkar stated in a written complaint to the CMO.

Meanwhile, Vijaya Rahatkar, Maharashtra state commission for women chairperson also visited the families of the victims and heard their grievances. The Pimpri Chinchwad police are facing severe criticism from several quarters for their inept handling of the cases related to molestation and Pocso from the area residents and activists.

Recently, the Hinjewadi police came in for sharp criticism after they kept a young IT professional waiting for four hours and refused to lodge an FIR.

The woman had filed a complaint through her lawyer and sought damages from the police commissioner for unprofessional and inhuman conduct of Hinjewadi police.","Zilla parishad teacher arrested for molesting Class 6 student in Hinjewadi ","957523283","2018-09-29","https://www.hindustantimes.com/pune-news/zilla-parishad-teacher-arrested-for-molesting-class-6-student-in-hinjewadi/story-Db9Aw8tGoK8WaoMXLAPwDI.html","Hindustan Times",FALSE
"151","","ALAPPUZHA: The 40-year-old lady teacher employed in a school here, who allegedly eloped with a teenaged boy, has been arrested on abduction charges. The accused Deroni Thambi, 40, from Cherthala taught English at a school there, said Ajay Mohan, Muhamma SI. However, POCSO charges have not been slapped on the woman since the teenager claimed she did not abuse him sexually.

""The duo had gone missing since Sunday and the investigation which followed traced them to Chennai. She was arrested for kidnapping the minor student under Section 75 of Juvenile Justice Act,"" the SI said.

""Based on the complaint lodged by the student's parents, the police started investigation. The pair had switched off their mobile phones. Hence, we were groping in the dark till Thursday. But on Thursday evening, one of the mobile phones was switched back on and we managed to track them down. They were found at the Park Inn lodge in Chennai,"" he said. According to the SI, ""We have not pressed POCSO charges on her as the student told the police she did not abuse him sexually . The teenager's parents also refused to subject him to medical examination to establish whether he was sexually abused by her. Hence, we produced him before the Child Welfare Committee. The teacher will be produced before the Cherthala Judicial First Class Magistrate''.","Lady teacher held over Class X student's abduction","957279212","2018-09-28","http://www.newindianexpress.com/states/kerala/2018/sep/29/lady-teacher-held-over-class-x-students-abduction-1878542.html","The New Indian Express",FALSE
"152","","MEERUT: A class IX student of a government-aided school in Meerut was allegedly molested by her teacher on the premises of the institute. The crime had taken place on September 11 but it was reported to police only on Thursday. The 15-year-old has alleged that her science teacher, Lalit Sharma, had forcefully held her hand and kissed her on the cheek. An FIR has been filed in the matter and the teacher suspended by the school authorities.

Neeral Malik, station house officer of Partapur, said, ""The girl could not muster courage to tell her family about the ordeal earlier. An FIR under section 354A (sexual harassment) of the IPC has been registered against the accused teacher, who is absconding. Our probe is on.""

""One of the woman teachers in the school had convinced my sister not to reveal about the incident to anyone, due to which she kept quiet all this while,"" said the girl's elder brother.","Meerut teacher suspended for kissing class IX girl - Times of India","951621784","2018-09-21","https://timesofindia.indiatimes.com/city/meerut/meerut-teacher-suspended-for-sexually-harassing-class-ix-girl/articleshow/65892140.cms","The Times of India",FALSE
"153","","A minor girl was raped at her school in PatnaShe was a student of Class 5The accused principal and teacher have been arrested

The police have arrested the principal and teacher of a private school in Patna for raping a Class 5 student repeatedly over the last one month.

The incident came to light when the victim complained to her parents of abdominal pain. Following this, the girl was taken for a medical check-up where it was confirmed that she had been pregnant for three weeks.

Police said that the victim was asked by the accused teacher to visit the principal's chamber on the pretext of evaluating her answer sheets. She was raped by both of them in that room.

The police have also disclosed that the principal had made a secret bedroom inside his chamber in the school, where he used to rape the girl.

When the accused principal and teacher raped the girl for the first time, they filmed the act and later blackmailed her.

Initial investigations by the police revealed that the principal and teacher had threatened to make the rape video go viral on social media if she raised the issue with her parents.

""We have arrested the principal and teacher of the school who are the main accused in this case. We have scanned their mobile phones and found pictures of the victim girl. We will get the medical examination of the girl done on Thursday"", said Qaiser Alam, SHO of Phulwarisharif police station.

The police have said that a speedy trial will be done in the case to provide justice

to the girl and her family.

Also read: Bihar shelter rape case: How it unfolded

Also read: Raped, sedated, raped 'one last time': Chilling details from Kathua chargesheet

ANOTHER HORROR| My Take: If Kathua rape case doesn't wake up our conscience, nothing ever will","Principal, teacher rape Class 5 student in Patna. She is pregnant","950734315","2018-09-20","https://www.indiatoday.in/india/story/principal-teacher-rape-class-5-student-in-patna-she-is-pregnant-1344449-2018-09-20","India Today",FALSE
